"name"	"genename"	"pvalueSwitch"	"switch"	"timepoint"	"experiment"
"ENSDART00000122256.3"	"ccr6a"	0.0801603096119872	"1"	"4.0"	"MZspg"
"ENSDART00000122257.3"	"eomesa"	0.0694350932734227	"-1"	"3.5"	"MZspg"
"ENSDART00000122274.3"	"cita"	0.125433506605684	"-1"	"4.5"	"MZspg"
"ENSDART00000122286.3"	"CABZ01056629.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122288.4"	"ctsla"	0.115953108259219	"1"	"5.0"	"MZspg"
"ENSDART00000122292.3"	"mlxipl"	0.0960087721745562	"-1"	"4.0"	"MZspg"
"ENSDART00000122294.3"	"ythdf3"	0.0801940205245485	"-1"	"3.5"	"MZspg"
"ENSDART00000122307.3"	"gcsha"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122331.3"	"rtkn2b"	0.129731908441459	"-1"	"3.5"	"MZspg"
"ENSDART00000122349.4"	"hiat1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122366.3"	"ccser2a"	0.130410029170344	"-1"	"3.0"	"MZspg"
"ENSDART00000122369.4"	"elf1"	0.0227266652969975	"1"	"5.0"	"MZspg"
"ENSDART00000122372.3"	"sik3"	0.0989943951428475	"1"	"4.0"	"MZspg"
"ENSDART00000122375.3"	"mrpl48"	0.0713309950389451	"-1"	"4.0"	"MZspg"
"ENSDART00000122377.3"	"bcl2l10"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122378.3"	"cep120"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122406.3"	"znf318"	0.147091901311392	"1"	"4.0"	"MZspg"
"ENSDART00000122407.3"	"cdk1"	0.100707604689078	"1"	"4.5"	"MZspg"
"ENSDART00000122414.3"	"si:dkey-15j16.6"	0.145426860592951	"1"	"4.5"	"MZspg"
"ENSDART00000122433.4"	"trim33l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122445.3"	"akt3b"	0.0851282679884893	"-1"	"5.0"	"MZspg"
"ENSDART00000122446.4"	"tdgf1"	0.135998603038158	"1"	"3.5"	"MZspg"
"ENSDART00000122454.3"	"citb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122458.4"	"wrap73"	0.0998455473181032	"-1"	"4.0"	"MZspg"
"ENSDART00000122468.3"	"FO704858.1"	0.027450515128307	"1"	"4.0"	"MZspg"
"ENSDART00000122491.3"	"mcph1"	0.147119382912016	"-1"	"3.0"	"MZspg"
"ENSDART00000122513.3"	"rfc2"	0.113191815273554	"1"	"3.5"	"MZspg"
"ENSDART00000122519.3"	"st8sia6"	0.0783689986915942	"1"	"4.0"	"MZspg"
"ENSDART00000122521.3"	"CABZ01088229.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122535.4"	"rpap3"	0.141687479072852	"1"	"3.0"	"MZspg"
"ENSDART00000122540.3"	"aldh7a1"	0.0939445221823906	"-1"	"3.0"	"MZspg"
"ENSDART00000122557.3"	"kcnma1a"	0.148498170213561	"-1"	"3.5"	"MZspg"
"ENSDART00000122579.3"	"si:ch73-173p19.1"	0.0213380810311321	"-1"	"3.5"	"MZspg"
"ENSDART00000122589.3"	"rnf113a"	0.122203065646959	"1"	"4.5"	"MZspg"
"ENSDART00000122593.3"	"CABZ01043955.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122601.4"	"pgam1b"	0.121137565535332	"1"	"4.0"	"MZspg"
"ENSDART00000122603.3"	"rnf166"	0.0720342695033139	"-1"	"4.0"	"MZspg"
"ENSDART00000122657.3"	"nrarpa"	0.12466332273939	"1"	"4.0"	"MZspg"
"ENSDART00000122660.3"	"hnrnpa0a"	0.113348772067667	"1"	"4.5"	"MZspg"
"ENSDART00000122663.4"	"sppl3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122681.3"	"nes"	0.068389501848225	"1"	"4.0"	"MZspg"
"ENSDART00000122696.5"	"hnrnpub"	0.101906714504726	"1"	"4.0"	"MZspg"
"ENSDART00000122699.3"	"miga2"	0.142723420479879	"-1"	"5.0"	"MZspg"
"ENSDART00000122707.3"	"znf980"	0.140517726786757	"1"	"4.0"	"MZspg"
"ENSDART00000122716.3"	"CABZ01067973.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122732.3"	"foxc1a"	0.106496160330021	"1"	"5.0"	"MZspg"
"ENSDART00000122734.3"	"cebpd"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122735.3"	"usp43b"	0.0279796261854635	"-1"	"3.5"	"MZspg"
"ENSDART00000122739.3"	"ctbp1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122747.3"	"tmem30aa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122756.3"	"si:dkey-163f14.6"	0.104518939719392	"-1"	"4.0"	"MZspg"
"ENSDART00000122785.3"	"tmx3b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122815.4"	"daxx"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122861.3"	"tfpt"	0.0606312355086868	"1"	"4.5"	"MZspg"
"ENSDART00000122869.3"	"ddias"	0.140308076028251	"1"	"4.0"	"MZspg"
"ENSDART00000122881.4"	"tmcc3"	0.0782115396285799	"1"	"5.0"	"MZspg"
"ENSDART00000122891.3"	"tmem97"	0.108712992817486	"1"	"4.0"	"MZspg"
"ENSDART00000122894.3"	"wdr4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122902.3"	"si:ch211-232i5.3"	0.11518412391959	"1"	"5.5"	"MZspg"
"ENSDART00000122905.4"	"rac3b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000122930.3"	"scg3"	0.143280239198061	"1"	"4.5"	"MZspg"
"ENSDART00000122935.3"	"phlpp2"	0.0727004468036656	"-1"	"3.5"	"MZspg"
"ENSDART00000122953.3"	"gnl3"	0.140053320600223	"1"	"4.0"	"MZspg"
"ENSDART00000123007.3"	"si:ch73-160p18.3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123047.3"	"ehmt1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123074.4"	"tlk1a"	0.0453166854063738	"-1"	"4.5"	"MZspg"
"ENSDART00000123096.5"	"marcksa"	0.135057082146442	"1"	"4.0"	"MZspg"
"ENSDART00000123100.3"	"fbxl5"	0.116977302356862	"-1"	"3.5"	"MZspg"
"ENSDART00000123104.4"	"notch2"	0.0435969491686989	"-1"	"3.5"	"MZspg"
"ENSDART00000123114.3"	"dnajc27"	0.0880919807420847	"1"	"4.5"	"MZspg"
"ENSDART00000123117.3"	"ggh"	0.116071054214127	"-1"	"4.0"	"MZspg"
"ENSDART00000123125.3"	"tpm4a"	0.10993637535656	"1"	"5.0"	"MZspg"
"ENSDART00000123131.3"	"pmaip1"	0.123049461749987	"1"	"4.0"	"MZspg"
"ENSDART00000123143.3"	"npat"	0.109645998296488	"-1"	"3.0"	"MZspg"
"ENSDART00000123147.3"	"zbtb8a"	0.139291328823879	"-1"	"3.5"	"MZspg"
"ENSDART00000123150.4"	"dnah5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123155.3"	"si:dkeyp-46h3.6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123163.3"	"zgc:85936"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123191.3"	"ube2t"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123203.5"	"vbp1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123209.4"	"pqlc2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123211.3"	"pkp3a"	0.0823120456408351	"1"	"4.0"	"MZspg"
"ENSDART00000123222.4"	"slain2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123243.4"	"TIMM22"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123248.3"	"zranb2"	0.148158898645556	"1"	"4.0"	"MZspg"
"ENSDART00000123254.3"	"dpp9"	0.117498748086867	"-1"	"3.0"	"MZspg"
"ENSDART00000123263.4"	"phf20a"	0.0285967018369432	"-1"	"4.0"	"MZspg"
"ENSDART00000123277.3"	"BX322530.1"	0.129469887041575	"-1"	"4.0"	"MZspg"
"ENSDART00000123292.3"	"si:dkey-27o4.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123298.4"	"stard9"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123300.3"	"ngrn"	0.101907224306886	"-1"	"4.0"	"MZspg"
"ENSDART00000123312.3"	"sh2d4a"	0.11622792170208	"-1"	"4.0"	"MZspg"
"ENSDART00000123324.4"	"sap130a"	0.0839138207350569	"-1"	"3.5"	"MZspg"
"ENSDART00000123335.4"	"nop56"	0.101898836458811	"1"	"3.5"	"MZspg"
"ENSDART00000123338.4"	"kif3a"	0.114401191444338	"-1"	"3.0"	"MZspg"
"ENSDART00000123342.3"	"sp3a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123354.3"	"msl2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123359.3"	"nlgn1"	0.0784789204757587	"-1"	"3.5"	"MZspg"
"ENSDART00000123369.3"	"kmt2e"	0.0873212082706727	"1"	"4.0"	"MZspg"
"ENSDART00000123374.4"	"dnajb11"	0.112543272454249	"-1"	"3.5"	"MZspg"
"ENSDART00000123381.3"	"si:ch211-117k10.3"	0.0494812325065475	"-1"	"4.0"	"MZspg"
"ENSDART00000123395.4"	"her8a"	0.114606632456531	"1"	"5.0"	"MZspg"
"ENSDART00000123399.4"	"gcfc2"	0.137547748670993	"-1"	"3.0"	"MZspg"
"ENSDART00000123405.3"	"unc5c"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123434.3"	"fmr1"	0.0454113392087659	"-1"	"3.0"	"MZspg"
"ENSDART00000123445.4"	"rtel1"	0.0949099256884036	"-1"	"3.5"	"MZspg"
"ENSDART00000123457.4"	"tmem102"	0.08274296399699	"-1"	"4.0"	"MZspg"
"ENSDART00000123482.4"	"cuedc2"	0.11471471067341	"-1"	"4.5"	"MZspg"
"ENSDART00000123505.3"	"rab11fip4a"	0.0945259246002146	"1"	"5.5"	"MZspg"
"ENSDART00000123519.3"	"ube2e1"	0.0974619604383095	"1"	"4.0"	"MZspg"
"ENSDART00000123522.4"	"aqp7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123534.3"	"cacna1g"	0.0892549886923099	"-1"	"5.0"	"MZspg"
"ENSDART00000123563.3"	"lancl1"	0.0884809803566919	"1"	"4.5"	"MZspg"
"ENSDART00000123590.3"	"si:ch211-91p5.3"	0.109432764911703	"-1"	"3.5"	"MZspg"
"ENSDART00000123597.3"	"si:ch211-154o6.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123601.4"	"dda1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123608.3"	"zgc:100918"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123634.3"	"NDUFB1"	0.141186119158045	"1"	"4.5"	"MZspg"
"ENSDART00000123660.4"	"hist1h2a11"	0.0955803153113752	"1"	"4.0"	"MZspg"
"ENSDART00000123673.3"	"si:ch211-195h23.3"	0.145743264798252	"1"	"5.0"	"MZspg"
"ENSDART00000123674.3"	"prdm14"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123741.3"	"kbtbd2"	0.148433390789339	"-1"	"3.0"	"MZspg"
"ENSDART00000123742.3"	"akirin2"	0.0758493940228399	"1"	"4.0"	"MZspg"
"ENSDART00000123754.3"	"mier3a"	0.0750735123770793	"1"	"4.5"	"MZspg"
"ENSDART00000123759.3"	"rapgef1b"	0.0725446470917959	"-1"	"4.0"	"MZspg"
"ENSDART00000123769.3"	"rps19bp1"	0.129451111752526	"1"	"4.0"	"MZspg"
"ENSDART00000123804.3"	"cltcl1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123820.3"	"tmem135"	0.0634477944160682	"-1"	"4.5"	"MZspg"
"ENSDART00000123825.3"	"fbxw10"	0.120577454112553	"-1"	"4.0"	"MZspg"
"ENSDART00000123851.3"	"fut8b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123868.4"	"dthd1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123910.3"	"ppp1r14ab"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123917.4"	"tmem47"	0.0673330656496218	"-1"	"4.5"	"MZspg"
"ENSDART00000123950.4"	"si:dkey-85n7.6"	0.0312452420285727	"-1"	"4.5"	"MZspg"
"ENSDART00000123970.3"	"mntb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000123972.3"	"smarca5"	0.10425392612517	"1"	"4.5"	"MZspg"
"ENSDART00000123982.3"	"CABZ01077218.1"	0.0922125419649393	"-1"	"3.0"	"MZspg"
"ENSDART00000124022.3"	"mapkap1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124032.4"	"serbp1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124059.3"	"dapk1"	0.139257620406975	"-1"	"3.5"	"MZspg"
"ENSDART00000124075.3"	"mtss1lb"	0.0932193690105493	"-1"	"3.5"	"MZspg"
"ENSDART00000124084.3"	"cabcoco1"	0.0786564012101426	"1"	"4.5"	"MZspg"
"ENSDART00000124097.3"	"plce1"	0.0780070221564219	"-1"	"3.5"	"MZspg"
"ENSDART00000124104.2"	"sp1"	0.0855305080540936	"1"	"4.0"	"MZspg"
"ENSDART00000124112.3"	"pou4f2"	0.126176822206973	"1"	"4.5"	"MZspg"
"ENSDART00000124161.3"	"si:ch73-138e16.5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124167.4"	"vcla"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124192.3"	"si:dkeyp-121d2.7"	0.136996106638064	"-1"	"3.0"	"MZspg"
"ENSDART00000124205.3"	"si:dkey-54n8.4"	0.122321572175562	"-1"	"3.5"	"MZspg"
"ENSDART00000124215.3"	"trip10a"	0.087438402935594	"-1"	"3.5"	"MZspg"
"ENSDART00000124242.4"	"lamp2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124267.4"	"si:ch211-67e16.4"	0.0464648504564786	"-1"	"3.0"	"MZspg"
"ENSDART00000124308.3"	"si:ch211-209l18.4"	0.0735352318819331	"1"	"4.0"	"MZspg"
"ENSDART00000124329.3"	"cbx8a"	0.10058123713524	"-1"	"3.5"	"MZspg"
"ENSDART00000124333.3"	"adcy5"	0.105146209871465	"-1"	"4.0"	"MZspg"
"ENSDART00000124346.4"	"fn1a"	0.143391962208434	"-1"	"3.0"	"MZspg"
"ENSDART00000124347.3"	"ankrd27"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124384.3"	"gak"	0.143633291699545	"-1"	"3.0"	"MZspg"
"ENSDART00000124416.3"	"med31"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124426.3"	"socs4"	0.098766337921795	"1"	"4.0"	"MZspg"
"ENSDART00000124452.3"	"ube2h"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124455.3"	"fbxl15"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124471.3"	"rpgrb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124485.3"	"pcdh2ab9"	0.0358769009463019	"-1"	"4.0"	"MZspg"
"ENSDART00000124514.3"	"usp44"	0.146010367574957	"-1"	"3.5"	"MZspg"
"ENSDART00000124539.3"	"ddost"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124559.3"	"moto"	0.0768361020420719	"-1"	"3.5"	"MZspg"
"ENSDART00000124562.3"	"zgc:152977"	0.0770020867950393	"-1"	"3.5"	"MZspg"
"ENSDART00000124567.4"	"ilkap"	0.0646916357381848	"1"	"4.0"	"MZspg"
"ENSDART00000124582.3"	"napbb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124616.4"	"rab14"	0.110732593220004	"1"	"4.5"	"MZspg"
"ENSDART00000124627.3"	"strap"	0.0881304078658716	"1"	"4.0"	"MZspg"
"ENSDART00000124660.4"	"ascc3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124661.3"	"papss2a"	0.0466291369603384	"-1"	"3.5"	"MZspg"
"ENSDART00000124682.4"	"glb1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124698.4"	"ncl"	0.0779941839083043	"1"	"4.5"	"MZspg"
"ENSDART00000124705.3"	"histh1l"	0.128956577875373	"1"	"4.5"	"MZspg"
"ENSDART00000124708.4"	"gabra6b"	0.0869567659627208	"1"	"4.5"	"MZspg"
"ENSDART00000124710.4"	"dlg5a"	0.147451670118289	"1"	"5.0"	"MZspg"
"ENSDART00000124715.3"	"si:dkey-16j16.4"	0.0452651926105433	"-1"	"4.0"	"MZspg"
"ENSDART00000124716.3"	"si:dkeyp-121d4.3"	0.119529642912474	"1"	"4.0"	"MZspg"
"ENSDART00000124762.3"	"hsp70.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124773.4"	"ppid"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124788.4"	"si:dkey-84k17.2"	0.0753277478883265	"-1"	"3.5"	"MZspg"
"ENSDART00000124800.3"	"inka1a"	0.140137801331644	"1"	"3.0"	"MZspg"
"ENSDART00000124809.4"	"acsbg2"	0.127880649338653	"1"	"4.0"	"MZspg"
"ENSDART00000124830.3"	"zgc:162816"	0.131548327417256	"-1"	"3.5"	"MZspg"
"ENSDART00000124833.4"	"pdcd11"	0.120289216288117	"1"	"4.0"	"MZspg"
"ENSDART00000124837.3"	"f10"	0.037761959015445	"1"	"4.0"	"MZspg"
"ENSDART00000124845.3"	"nmt1a"	0.0689601774105687	"1"	"4.0"	"MZspg"
"ENSDART00000124868.4"	"lpl"	0.0632714409226959	"1"	"3.5"	"MZspg"
"ENSDART00000124871.4"	"tnfrsfa"	0.145477470016345	"-1"	"3.5"	"MZspg"
"ENSDART00000124873.3"	"si:ch73-109d9.4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124882.4"	"thoc1"	0.145275175874702	"1"	"4.5"	"MZspg"
"ENSDART00000124920.4"	"nrap"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124921.4"	"ube2z"	0.138408098863987	"-1"	"4.0"	"MZspg"
"ENSDART00000124925.3"	"MGARP"	NA	"0"	" NA"	"MZspg"
"ENSDART00000124943.3"	"aldh16a1"	0.0663706126394884	"-1"	"3.5"	"MZspg"
"ENSDART00000124980.2"	"CU929391.2"	0.0953432134316746	"1"	"4.5"	"MZspg"
"ENSDART00000124982.4"	"ccdc57"	0.0906759662558405	"-1"	"3.5"	"MZspg"
"ENSDART00000124997.3"	"card19"	0.0964654251186771	"1"	"4.5"	"MZspg"
"ENSDART00000125019.4"	"dhcr24"	0.0951939843204528	"-1"	"4.0"	"MZspg"
"ENSDART00000125036.3"	"foxb1a"	0.103750329956426	"1"	"3.0"	"MZspg"
"ENSDART00000125058.3"	"nipsnap3a"	0.13707159908148	"1"	"3.5"	"MZspg"
"ENSDART00000125066.3"	"haus7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125090.3"	"stk39"	0.0400143568193161	"-1"	"3.5"	"MZspg"
"ENSDART00000125128.2"	"hist1h2a4"	0.14588676937846	"1"	"3.5"	"MZspg"
"ENSDART00000125131.4"	"smad6a"	0.0678665921025909	"1"	"5.0"	"MZspg"
"ENSDART00000125136.3"	"dsn1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125158.2"	"znf574"	0.0894395863239578	"-1"	"4.5"	"MZspg"
"ENSDART00000125162.3"	"si:dkey-21a6.5"	0.0689824191791834	"-1"	"3.5"	"MZspg"
"ENSDART00000125173.3"	"ercc6l2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125190.3"	"rrs1"	0.141437812134626	"1"	"4.0"	"MZspg"
"ENSDART00000125203.3"	"hopx"	0.126722160907975	"-1"	"3.5"	"MZspg"
"ENSDART00000125211.3"	"CABZ01044053.1"	0.104632459340302	"1"	"4.0"	"MZspg"
"ENSDART00000125230.3"	"exoc6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125232.4"	"nr2c2"	0.00830077590882594	"-1"	"3.0"	"MZspg"
"ENSDART00000125271.4"	"arl6ip6"	0.0872200174268727	"-1"	"3.0"	"MZspg"
"ENSDART00000125309.3"	"rnf20"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125344.3"	"skilb"	0.125285324417346	"1"	"4.5"	"MZspg"
"ENSDART00000125349.3"	"bada"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125361.4"	"pparaa"	0.0948159561277315	"-1"	"4.0"	"MZspg"
"ENSDART00000125371.3"	"mknk1"	0.0936830764160586	"-1"	"3.5"	"MZspg"
"ENSDART00000125381.3"	"gig2o"	0.138768113365147	"-1"	"3.5"	"MZspg"
"ENSDART00000125412.3"	"fbxo45"	0.133870810398604	"-1"	"3.5"	"MZspg"
"ENSDART00000125413.4"	"xrn1"	0.0862823557197276	"1"	"4.0"	"MZspg"
"ENSDART00000125416.7"	"pknox1.1"	0.0180424742356766	"1"	"5.0"	"MZspg"
"ENSDART00000125430.3"	"pprc1"	0.132838953710505	"-1"	"4.0"	"MZspg"
"ENSDART00000125431.3"	"prdm2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125455.4"	"si:dkey-210j14.4"	0.099869892803831	"1"	"4.5"	"MZspg"
"ENSDART00000125459.4"	"cnot1"	0.120786887903448	"1"	"5.0"	"MZspg"
"ENSDART00000125611.3"	"retreg3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125658.3"	"clint1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125663.3"	"si:dkey-165n16.1"	0.143811143173742	"-1"	"5.0"	"MZspg"
"ENSDART00000125688.4"	"si:dkey-177p2.18"	0.12303236951769	"1"	"4.0"	"MZspg"
"ENSDART00000125690.5"	"ints12"	0.13683647380639	"-1"	"3.5"	"MZspg"
"ENSDART00000125691.3"	"sntb1"	0.0937617604573959	"-1"	"4.0"	"MZspg"
"ENSDART00000125700.2"	"mrpl20"	0.10862283976629	"1"	"4.0"	"MZspg"
"ENSDART00000125709.3"	"bicdl2l"	0.0572676661570973	"1"	"4.5"	"MZspg"
"ENSDART00000125726.4"	"si:ch211-161m3.6"	0.11180144805062	"-1"	"4.0"	"MZspg"
"ENSDART00000125787.3"	"stxbp6"	0.0777044505980018	"1"	"4.0"	"MZspg"
"ENSDART00000125815.3"	"krr1"	0.125386462374828	"1"	"4.0"	"MZspg"
"ENSDART00000125821.3"	"lsm14aa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125824.4"	"tmem198a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125827.3"	"si:dkey-15b23.3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125836.3"	"si:ch211-266k8.4"	0.0497280882595724	"-1"	"3.5"	"MZspg"
"ENSDART00000125850.3"	"cd302"	0.11211442425494	"-1"	"4.5"	"MZspg"
"ENSDART00000125920.4"	"pdlim2"	0.143586579392197	"-1"	"4.5"	"MZspg"
"ENSDART00000125925.4"	"tead1a"	0.10983006401403	"1"	"5.0"	"MZspg"
"ENSDART00000125945.5"	"snip1"	0.0905511325633065	"1"	"4.0"	"MZspg"
"ENSDART00000125969.4"	"ube2ka"	NA	"0"	" NA"	"MZspg"
"ENSDART00000125970.4"	"si:ch211-168f7.5"	0.0755504286262645	"1"	"5.0"	"MZspg"
"ENSDART00000126041.2"	"ano10a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126084.3"	"ctdspl3"	0.0766965807595787	"-1"	"4.5"	"MZspg"
"ENSDART00000126092.3"	"irs4a"	0.0577182133240793	"-1"	"3.0"	"MZspg"
"ENSDART00000126093.3"	"gpc6a"	0.122471539457681	"-1"	"4.5"	"MZspg"
"ENSDART00000126097.4"	"otx2b"	0.103558568993492	"1"	"5.5"	"MZspg"
"ENSDART00000126100.3"	"si:ch211-136m16.8"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126118.4"	"trove2"	0.0647022661862884	"-1"	"4.5"	"MZspg"
"ENSDART00000126129.3"	"nagpa"	0.108698983379707	"-1"	"4.5"	"MZspg"
"ENSDART00000126154.4"	"prpf3"	0.140347878090324	"1"	"3.5"	"MZspg"
"ENSDART00000126177.3"	"e2f5"	0.11699826696596	"1"	"4.5"	"MZspg"
"ENSDART00000126186.4"	"psmd12"	0.104648731626445	"1"	"4.0"	"MZspg"
"ENSDART00000126215.3"	"dap1b"	0.0880900859681807	"1"	"4.0"	"MZspg"
"ENSDART00000126239.3"	"si:ch211-161h7.4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126240.3"	"cd44a"	0.0833413607046479	"1"	"5.0"	"MZspg"
"ENSDART00000126253.3"	"fam124b"	0.100571232019565	"1"	"4.5"	"MZspg"
"ENSDART00000126273.4"	"pomt2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126279.4"	"clk4a"	0.11707071869722	"1"	"4.5"	"MZspg"
"ENSDART00000126299.4"	"gdi1"	0.103620221655837	"1"	"5.0"	"MZspg"
"ENSDART00000126314.4"	"pcdh8"	0.0606733919252851	"1"	"5.0"	"MZspg"
"ENSDART00000126318.3"	"si:ch73-193c12.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126343.3"	"afdna"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126362.3"	"anapc16"	0.0955287645950698	"1"	"4.5"	"MZspg"
"ENSDART00000126395.2"	"nup58"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126417.3"	"bri3"	0.122609614431992	"1"	"3.5"	"MZspg"
"ENSDART00000126424.3"	"MAP3K11"	0.0768488122174197	"-1"	"3.5"	"MZspg"
"ENSDART00000126427.4"	"lrpprc"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126460.3"	"il34"	0.116610284230084	"1"	"3.5"	"MZspg"
"ENSDART00000126474.4"	"si:ch211-265o23.1"	0.149396703804154	"-1"	"3.5"	"MZspg"
"ENSDART00000126479.3"	"plekhn1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126490.3"	"fnbp4"	0.0958809325259721	"1"	"4.0"	"MZspg"
"ENSDART00000126505.2"	"CABZ01038494.1"	0.0885787953355309	"-1"	"3.5"	"MZspg"
"ENSDART00000126513.3"	"ybx1"	0.0285589874330325	"1"	"3.5"	"MZspg"
"ENSDART00000126566.3"	"slc22a23"	0.0907571152567571	"-1"	"4.5"	"MZspg"
"ENSDART00000126588.3"	"rac3a"	0.115987751863651	"1"	"4.5"	"MZspg"
"ENSDART00000126598.3"	"pxna"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126621.3"	"pfdn1"	0.137495460649778	"1"	"4.0"	"MZspg"
"ENSDART00000126625.2"	"si:dkey-108k21.10"	0.0398687799571349	"1"	"3.5"	"MZspg"
"ENSDART00000126630.3"	"cx52.9"	0.0329954699885475	"1"	"4.0"	"MZspg"
"ENSDART00000126669.3"	"lman2lb"	0.0614580358152238	"-1"	"3.0"	"MZspg"
"ENSDART00000126687.4"	"sf3a1"	0.110981096358613	"1"	"4.5"	"MZspg"
"ENSDART00000126705.4"	"eif3ea"	0.0989289247603979	"1"	"4.0"	"MZspg"
"ENSDART00000126712.3"	"ccdc6b"	0.131275965724525	"-1"	"4.0"	"MZspg"
"ENSDART00000126739.3"	"tspan5a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126759.4"	"cnih4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126792.3"	"si:dkey-163m14.7"	0.0904003362965413	"1"	"4.0"	"MZspg"
"ENSDART00000126808.3"	"igsf9b"	0.086752315535782	"-1"	"3.5"	"MZspg"
"ENSDART00000126815.4"	"ugt1b5"	0.146122925911346	"1"	"5.0"	"MZspg"
"ENSDART00000126840.3"	"supt16h"	NA	"0"	" NA"	"MZspg"
"ENSDART00000126841.3"	"dnmt3bb.2"	0.139496462240333	"1"	"4.5"	"MZspg"
"ENSDART00000126857.3"	"FP102786.1"	NA	"0"	" NA"	"MZspg"
